source_file,climate_id,station_name,lon,lat,n_rows_source,n_days_expected,n_days_scored,missing_tmax,missing_tmin,missing_prcp,n_quality_flagged,n_trace_precip,n_duplicate_dates,status,reason,stndata_file
climate_daily_BC_1144635_2026_P1D.csv,1144635,LISTER,-116.46,49.03,365,365,365,365,365,358,225,7,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/358),transformed/bad/2026_CAE01144635.stndata
climate_daily_BC_1145297_2026_P1D.csv,1145297,NAKUSP CS,-117.82,50.27,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE01145297.stndata
climate_daily_BC_1145460_2026_P1D.csv,1145460,NEW DENVER,-117.37,50.0,365,365,365,365,365,361,242,4,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/361),transformed/bad/2026_CAE01145460.stndata
climate_daily_BC_1145M29_2026_P1D.csv,1145M29,NELSON CS,-117.31,49.49,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE01145M29.stndata
climate_daily_BC_1148705_2026_P1D.csv,1148705,WARFIELD RCS,-117.74,49.11,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE01148705.stndata
climate_daily_BC_114B1F0_2026_P1D.csv,114B1F0,CRESTON CAMPBELL SCIENTIFIC,-116.5,49.08,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE0114B1F0.stndata
climate_daily_BC_114EMDM_2026_P1D.csv,114EMDM,NELSON RIXEN CREEK,-117.4,49.51,365,365,365,365,365,345,251,20,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/345),transformed/bad/2026_CAE0114EMDM.stndata
climate_daily_BC_1152105_2026_P1D.csv,1152105,CRANBROOK A,-115.78,49.61,365,365,365,116,116,106,0,47,0,GOOD,,transformed/good/2026_CAE01152105.stndata
climate_daily_BC_1152106_2026_P1D.csv,1152106,CRANBROOK AIRPORT AUTO,-115.79,49.62,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE01152106.stndata
climate_daily_BC_1152850_2026_P1D.csv,1152850,FERNIE,-115.07,49.49,365,365,365,365,365,365,192,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE01152850.stndata
climate_daily_BC_1153034_2026_P1D.csv,1153034,FT STEELE DANDY CRK,-115.46,49.52,365,365,365,365,365,342,244,23,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/342),transformed/bad/2026_CAE01153034.stndata
climate_daily_BC_1154203_2026_P1D.csv,1154203,KIMBERLEY PCC,-115.96,49.63,365,365,365,365,365,365,166,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE01154203.stndata
climate_daily_BC_1157631_2026_P1D.csv,1157631,SPARWOOD CS,-114.88,49.75,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE01157631.stndata
climate_daily_BC_1157635_2026_P1D.csv,1157635,SPARWOOD A,-114.88,49.83,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE01157635.stndata
climate_daily_BC_1160515_2026_P1D.csv,1160515,ASHCROFT,-121.28,50.71,365,365,365,105,105,165,0,0,0,GOOD,,transformed/good/2026_CAE01160515.stndata
climate_daily_BC_1160899_2026_P1D.csv,1160899,BLUE RIVER A,-119.29,52.13,365,365,365,365,365,350,252,15,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/350),transformed/bad/2026_CAE01160899.stndata
climate_daily_BC_1160902_2026_P1D.csv,1160902,BLUE RIVER A,-119.29,52.12,365,365,365,115,115,365,0,0,0,GOOD,,transformed/good/2026_CAE01160902.stndata
climate_daily_BC_1160H99_2026_P1D.csv,1160H99,BLUE RIVER CS,-119.29,52.13,365,365,365,110,110,192,0,0,0,GOOD,,transformed/good/2026_CAE01160H99.stndata
climate_daily_BC_1161650_2026_P1D.csv,1161650,CLEARWATER AUTO,-120.08,51.65,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE01161650.stndata
climate_daily_BC_1161662_2026_P1D.csv,1161662,CLINTON A,-121.68,51.27,365,365,365,134,134,134,0,0,0,GOOD,,transformed/good/2026_CAE01161662.stndata
climate_daily_BC_1161663_2026_P1D.csv,1161663,CLINTON RCS,-121.5,51.14,365,365,365,164,164,224,0,0,0,GOOD,,transformed/good/2026_CAE01161663.stndata
climate_daily_BC_1163781_2026_P1D.csv,1163781,KAMLOOPS A,-120.45,50.7,365,365,365,108,108,105,0,28,0,GOOD,,transformed/good/2026_CAE01163781.stndata
climate_daily_BC_1163842_2026_P1D.csv,1163842,KAMLOOPS AUT,-120.44,50.7,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE01163842.stndata
climate_daily_BC_1166658_2026_P1D.csv,1166658,RED LAKE,-120.8,50.94,365,365,365,365,365,353,227,12,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/353),transformed/bad/2026_CAE01166658.stndata
climate_daily_BC_1168204_2026_P1D.csv,1168204,SUN PEAKS MOUNTAIN,-119.91,50.9,365,365,365,365,365,360,74,5,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/360),transformed/bad/2026_CAE01168204.stndata
climate_daily_BC_1168520_2026_P1D.csv,1168520,VAVENBY,-119.78,51.58,365,365,365,365,365,348,253,17,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/348),transformed/bad/2026_CAE01168520.stndata
climate_daily_BC_116C8P0_2026_P1D.csv,116C8P0,KAMLOOPS PRATT ROAD,-120.17,50.63,365,365,365,365,365,359,237,6,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/359),transformed/bad/2026_CAE0116C8P0.stndata
climate_daily_BC_116FRMN_2026_P1D.csv,116FRMN,SALMON ARM CS,-119.29,50.7,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE0116FRMN.stndata
climate_daily_BC_116Q20D_2026_P1D.csv,116Q20D,SUN PEAKS LOWER,-119.88,50.89,365,365,365,365,365,360,74,5,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/360),transformed/bad/2026_CAE0116Q20D.stndata
climate_daily_BC_116QK0M_2026_P1D.csv,116QK0M,SUN PEAKS UPPER,-119.92,50.9,365,365,365,365,365,358,80,7,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/358),transformed/bad/2026_CAE0116QK0M.stndata
climate_daily_BC_1173210_2026_P1D.csv,1173210,GOLDEN A,-116.98,51.3,365,365,365,365,365,337,258,28,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/337),transformed/bad/2026_CAE01173210.stndata
climate_daily_BC_1173214_2026_P1D.csv,1173214,GOLDEN A,-116.98,51.3,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE01173214.stndata
climate_daily_BC_1173220_2026_P1D.csv,1173220,GOLDEN AIRPORT,-116.98,51.3,365,365,365,111,111,116,0,0,0,GOOD,,transformed/good/2026_CAE01173220.stndata
climate_daily_BC_1175122_2026_P1D.csv,1175122,MICA DAM,-118.59,52.05,365,365,365,365,365,358,157,7,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/358),transformed/bad/2026_CAE01175122.stndata
climate_daily_BC_1176745_2026_P1D.csv,1176745,REVELSTOKE A,-118.18,50.97,365,365,365,112,112,110,0,0,0,GOOD,,transformed/good/2026_CAE01176745.stndata
climate_daily_BC_1176755_2026_P1D.csv,1176755,REVELSTOKE AIRPORT AUTO,-118.18,50.96,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE01176755.stndata
climate_daily_BC_11790J1_2026_P1D.csv,11790J1,YOHO PARK,-116.34,51.44,365,365,365,292,293,295,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (292/293/295),transformed/bad/2026_CAE011790J1.stndata
climate_daily_BC_1181508_2026_P1D.csv,1181508,CHETWYND A,-121.63,55.69,365,365,365,365,365,347,259,18,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/347),transformed/bad/2026_CAE01181508.stndata
climate_daily_BC_1181513_2026_P1D.csv,1181513,CHETWYND A,-121.63,55.69,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE01181513.stndata
climate_daily_BC_1182289_2026_P1D.csv,1182289,DAWSON CREEK A,-120.18,55.74,365,365,365,111,111,114,0,0,0,GOOD,,transformed/good/2026_CAE01182289.stndata
climate_daily_BC_1183001_2026_P1D.csv,1183001,FORT ST. JOHN A,-120.74,56.24,365,365,365,106,106,105,0,42,0,GOOD,,transformed/good/2026_CAE01183001.stndata
climate_daily_BC_1183002_2026_P1D.csv,1183002,FORT ST JOHN AIRPORT,-120.75,56.25,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE01183002.stndata
climate_daily_BC_1184791_2026_P1D.csv,1184791,MACKENZIE,-123.13,55.3,365,365,365,109,109,109,0,0,0,GOOD,,transformed/good/2026_CAE01184791.stndata
climate_daily_BC_1184793_2026_P1D.csv,1184793,MACKENZIE AIRPORT AUTO,-123.14,55.31,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE01184793.stndata
climate_daily_BC_1186173_2026_P1D.csv,1186173,PINK MOUNTAIN 3,-122.72,56.94,365,365,365,365,365,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE01186173.stndata
climate_daily_BC_1192341_2026_P1D.csv,1192341,DEASE LAKE A,-130.03,58.42,365,365,365,113,113,113,0,0,0,GOOD,,transformed/good/2026_CAE01192341.stndata
climate_daily_BC_1192946_2026_P1D.csv,1192946,FORT NELSON A,-122.6,58.84,365,365,365,113,113,107,0,52,0,GOOD,,transformed/good/2026_CAE01192946.stndata
climate_daily_BC_1192948_2026_P1D.csv,1192948,FORT NELSON,-122.57,58.84,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE01192948.stndata
climate_daily_BC_119BLM0_2026_P1D.csv,119BLM0,DEASE LAKE (AUT),-130.03,58.43,365,365,365,109,109,109,0,0,0,GOOD,,transformed/good/2026_CAE0119BLM0.stndata
climate_daily_MB_5010140_2026_P1D.csv,5010140,BALDUR,-99.29,49.28,365,365,365,365,365,363,245,2,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/363),transformed/bad/2026_CAE05010140.stndata
climate_daily_MB_5010481_2026_P1D.csv,5010481,BRANDON MUNI A,-99.95,49.91,365,365,365,365,365,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE05010481.stndata
climate_daily_MB_5010482_2026_P1D.csv,5010482,BRANDON MUNI A,-99.95,49.91,365,365,365,133,133,131,0,0,0,GOOD,,transformed/good/2026_CAE05010482.stndata
climate_daily_MB_5010490_2026_P1D.csv,5010490,BRANDON RCS,-99.95,49.9,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE05010490.stndata
climate_daily_MB_5010547_2026_P1D.csv,5010547,CARBERRY CS,-99.36,49.91,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE05010547.stndata
climate_daily_MB_5010641_2026_P1D.csv,5010641,CYPRESS RIVER RCS,-99.07,49.56,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE05010641.stndata
climate_daily_MB_5010QFQ_2026_P1D.csv,5010QFQ,ELKHORN 2 EAST,-101.2,49.93,365,365,365,365,365,345,240,20,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/345),transformed/bad/2026_CAE05010QFQ.stndata
climate_daily_MB_5012300_2026_P1D.csv,5012300,PORTAGE ROMANCE,-98.3,49.98,365,365,365,365,365,311,257,54,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/311),transformed/bad/2026_CAE05012300.stndata
climate_daily_MB_5012321_2026_P1D.csv,5012321,PORTAGE LA PRAIRIE CDA,-98.28,49.96,365,365,365,365,365,352,120,13,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/352),transformed/bad/2026_CAE05012321.stndata
climate_daily_MB_5012324_2026_P1D.csv,5012324,PORTAGE SOUTHPORT,-98.28,49.9,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE05012324.stndata
climate_daily_MB_5012469_2026_P1D.csv,5012469,ROBLIN,-101.36,51.18,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE05012469.stndata
climate_daily_MB_5012654_2026_P1D.csv,5012654,SHOAL LAKE CS,-100.6,50.45,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE05012654.stndata
climate_daily_MB_5012961_2026_P1D.csv,5012961,VIRDEN WATER,-100.93,49.84,365,365,365,365,365,349,259,16,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/349),transformed/bad/2026_CAE05012961.stndata
climate_daily_MB_5013117_2026_P1D.csv,5013117,WASAGAMING,-99.94,50.66,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE05013117.stndata
climate_daily_MB_501A7AR_2026_P1D.csv,501A7AR,MELITA,-100.99,49.28,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE0501A7AR.stndata
climate_daily_MB_501B4G2_2026_P1D.csv,501B4G2,ROBLIN FRIESEN 3 NORTHWEST,-101.4,51.27,365,365,365,365,365,360,259,5,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/360),transformed/bad/2026_CAE0501B4G2.stndata
climate_daily_MB_501BMMA_2026_P1D.csv,501BMMA,RIVERS PETTAPIECE,-100.18,50.11,365,365,365,365,365,337,260,28,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/337),transformed/bad/2026_CAE0501BMMA.stndata
climate_daily_MB_5020725_2026_P1D.csv,5020725,DEERWOOD RCS,-98.32,49.4,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE05020725.stndata
climate_daily_MB_5020881_2026_P1D.csv,5020881,EMERSON AUTO,-97.24,49.0,365,365,365,107,107,108,0,0,0,GOOD,,transformed/good/2026_CAE05020881.stndata
climate_daily_MB_5021220_2026_P1D.csv,5021220,GRETNA (AUT),-97.56,49.03,365,365,365,107,107,108,0,0,0,GOOD,,transformed/good/2026_CAE05021220.stndata
climate_daily_MB_5021302_2026_P1D.csv,5021302,HOLLAND,-98.88,49.61,365,365,365,365,365,358,118,7,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/358),transformed/bad/2026_CAE05021302.stndata
climate_daily_MB_5021500_2026_P1D.csv,5021500,KLEEFELD (MAFRI),-96.9,49.52,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE05021500.stndata
climate_daily_MB_5021695_2026_P1D.csv,5021695,MARQUETTE,-97.81,50.01,365,365,365,365,365,348,239,17,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/348),transformed/bad/2026_CAE05021695.stndata
climate_daily_MB_5021849_2026_P1D.csv,5021849,MORDEN CDA CS,-98.08,49.19,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE05021849.stndata
climate_daily_MB_5022125_2026_P1D.csv,5022125,PILOT MOUND (AUT),-98.9,49.19,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE05022125.stndata
climate_daily_MB_5022575_2026_P1D.csv,5022575,ST LABRE,-96.04,49.35,365,365,365,365,365,339,258,26,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/339),transformed/bad/2026_CAE05022575.stndata
climate_daily_MB_50225DS_2026_P1D.csv,50225DS,WINNIPEG ST ANDREWS,-97.03,50.06,365,365,365,110,110,365,0,0,0,GOOD,,transformed/good/2026_CAE050225DS.stndata
climate_daily_MB_5022623_2026_P1D.csv,5022623,SCHANZENFELD,-97.95,49.13,365,365,365,365,365,337,247,28,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/337),transformed/bad/2026_CAE05022623.stndata
climate_daily_MB_5022710_2026_P1D.csv,5022710,SNOW LAKE,-100.01,54.88,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE05022710.stndata
climate_daily_MB_5022759_2026_P1D.csv,5022759,SPRAGUE,-95.6,49.02,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE05022759.stndata
climate_daily_MB_5022791_2026_P1D.csv,5022791,STONY MOUNTAIN,-97.17,50.12,365,365,365,365,365,359,183,6,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/359),transformed/bad/2026_CAE05022791.stndata
climate_daily_MB_5023227_2026_P1D.csv,5023227,WINNIPEG INTL A,-97.24,49.91,365,365,365,113,113,365,0,0,0,GOOD,,transformed/good/2026_CAE05023227.stndata
climate_daily_MB_5023262_2026_P1D.csv,5023262,WINNIPEG THE FORKS,-97.13,49.89,365,365,365,107,107,106,0,0,0,GOOD,,transformed/good/2026_CAE05023262.stndata
climate_daily_MB_502I001_2026_P1D.csv,502I001,CARMAN U OF M CS,-98.03,49.5,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE0502I001.stndata
climate_daily_MB_502S001_2026_P1D.csv,502S001,WINNIPEG A CS,-97.25,49.92,365,365,365,110,110,110,0,0,0,GOOD,,transformed/good/2026_CAE0502S001.stndata
climate_daily_MB_5030203_2026_P1D.csv,5030203,BERENS RIVER CS,-97.02,52.36,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE05030203.stndata
climate_daily_MB_5030204_2026_P1D.csv,5030204,BERENS RIVER A,-97.02,52.36,365,365,365,127,127,365,0,0,0,GOOD,,transformed/good/2026_CAE05030204.stndata
climate_daily_MB_5030984_2026_P1D.csv,5030984,GEORGE ISLAND (AUT),-97.62,52.82,365,365,365,116,116,121,0,0,0,GOOD,,transformed/good/2026_CAE05030984.stndata
climate_daily_MB_50309J6_2026_P1D.csv,50309J6,FISHER BRANCH (AUT),-97.55,51.08,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE050309J6.stndata
climate_daily_MB_5031041_2026_P1D.csv,5031041,GIMLI HARBOUR CS,-96.98,50.63,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE05031041.stndata
climate_daily_MB_5031042_2026_P1D.csv,5031042,GIMLI CLIMATE,-97.05,50.63,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE05031042.stndata
climate_daily_MB_5031201_2026_P1D.csv,5031201,GREAT FALLS CLIMATE,-95.98,50.52,365,365,365,110,110,110,0,0,0,GOOD,,transformed/good/2026_CAE05031201.stndata
climate_daily_MB_5031320_2026_P1D.csv,5031320,INDIAN BAY,-95.2,49.62,365,365,365,365,365,334,259,31,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/334),transformed/bad/2026_CAE05031320.stndata
climate_daily_MB_5031A10_2026_P1D.csv,5031A10,GRAND RAPIDS (AUT),-99.27,53.19,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE05031A10.stndata
climate_daily_MB_5032161_2026_P1D.csv,5032161,PINAWA CANWARN,-95.89,50.15,365,365,365,365,365,353,255,12,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/353),transformed/bad/2026_CAE05032161.stndata
climate_daily_MB_5032360_2026_P1D.csv,5032360,RENNIE,-95.53,49.85,365,365,365,365,365,351,163,14,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/351),transformed/bad/2026_CAE05032360.stndata
climate_daily_MB_5032951_2026_P1D.csv,5032951,VICTORIA BEACH (AUT),-96.57,50.7,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE05032951.stndata
climate_daily_MB_503B1ER_2026_P1D.csv,503B1ER,PINAWA,-96.06,50.18,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE0503B1ER.stndata
climate_daily_MB_5040166_2026_P1D.csv,5040166,BEAVER,-98.7,50.05,365,365,365,365,365,365,31,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE05040166.stndata
climate_daily_MB_5040681_2026_P1D.csv,5040681,DAUPHIN CS,-100.06,51.1,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE05040681.stndata
climate_daily_MB_5040689_2026_P1D.csv,5040689,DAUPHIN,-100.05,51.1,365,365,365,111,111,218,0,0,0,GOOD,,transformed/good/2026_CAE05040689.stndata
climate_daily_MB_5041685_2026_P1D.csv,5041685,MAFEKING,-101.1,52.67,365,365,365,365,365,332,236,33,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/332),transformed/bad/2026_CAE05041685.stndata
climate_daily_MB_5043158_2026_P1D.csv,5043158,MCCREARY,-99.53,50.71,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE05043158.stndata
climate_daily_MB_504K0NM_2026_P1D.csv,504K0NM,OAKPOINT MARINE,-98.04,50.5,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE0504K0NM.stndata
climate_daily_MB_504K80K_2026_P1D.csv,504K80K,SWAN RIVER RCS,-101.23,52.11,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE0504K80K.stndata
climate_daily_MB_5050919_2026_P1D.csv,5050919,FLIN FLON,-101.68,54.68,365,365,365,109,109,109,0,0,0,GOOD,,transformed/good/2026_CAE05050919.stndata
climate_daily_MB_5050920_2026_P1D.csv,5050920,FLIN FLON,-101.88,54.77,365,365,365,365,365,364,99,1,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/364),transformed/bad/2026_CAE05050920.stndata
climate_daily_MB_5050973_2026_P1D.csv,5050973,FLIN FLON A,-101.68,54.68,365,365,365,125,125,365,0,0,0,GOOD,,transformed/good/2026_CAE05050973.stndata
climate_daily_MB_5052882_2026_P1D.csv,5052882,THE PAS A,-101.09,53.97,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE05052882.stndata
climate_daily_MB_5052890_2026_P1D.csv,5052890,THE PAS CLIMATE,-101.1,53.97,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE05052890.stndata
climate_daily_MB_5060595_2026_P1D.csv,5060595,CHURCHILL A,-94.07,58.74,365,365,365,115,115,154,0,0,0,GOOD,,transformed/good/2026_CAE05060595.stndata
climate_daily_MB_5060605_2026_P1D.csv,5060605,CHURCHILL A,-94.07,58.74,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE05060605.stndata
climate_daily_MB_5060608_2026_P1D.csv,5060608,CHURCHILL CLIMATE,-94.07,58.73,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE05060608.stndata
climate_daily_MB_5060624_2026_P1D.csv,5060624,JENPEG,-98.04,54.52,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE05060624.stndata
climate_daily_MB_5060999_2026_P1D.csv,5060999,GILLAM,-94.7,56.36,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE05060999.stndata
climate_daily_MB_5061022_2026_P1D.csv,5061022,GILLAM A,-94.71,56.36,365,365,365,198,198,196,0,62,0,BAD,tmax/tmin/prcp all missing >= 180 days (198/198/196),transformed/bad/2026_CAE05061022.stndata
climate_daily_MB_5061374_2026_P1D.csv,5061374,ISLAND LAKE A,-94.65,53.86,365,365,365,131,131,131,0,0,0,GOOD,,transformed/good/2026_CAE05061374.stndata
climate_daily_MB_5061378_2026_P1D.csv,5061378,ISLAND LAKE AIRPORT,-94.65,53.86,365,365,365,108,108,107,0,0,0,GOOD,,transformed/good/2026_CAE05061378.stndata
climate_daily_MB_5061422_2026_P1D.csv,5061422,KELSEY DAM CS,-96.51,56.04,365,365,365,105,105,106,0,0,0,GOOD,,transformed/good/2026_CAE05061422.stndata
climate_daily_MB_5061645_2026_P1D.csv,5061645,LYNN LAKE,-101.08,56.86,365,365,365,118,118,118,0,0,0,GOOD,,transformed/good/2026_CAE05061645.stndata
climate_daily_MB_5061649_2026_P1D.csv,5061649,LYNN LAKE RCS,-101.07,56.85,365,365,365,113,113,114,0,0,0,GOOD,,transformed/good/2026_CAE05061649.stndata
climate_daily_MB_5062040_2026_P1D.csv,5062040,NORWAY HOUSE,-97.84,53.96,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE05062040.stndata
climate_daily_MB_5062835_2026_P1D.csv,5062835,TADOULE LAKE,-98.51,58.71,365,365,365,120,120,133,0,0,0,GOOD,,transformed/good/2026_CAE05062835.stndata
climate_daily_MB_5062840_2026_P1D.csv,5062840,TADOULE LAKE CS,-98.5,58.72,365,365,365,118,118,118,0,0,0,GOOD,,transformed/good/2026_CAE05062840.stndata
climate_daily_MB_5062918_2026_P1D.csv,5062918,THOMPSON AIRPORT,-97.88,55.8,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE05062918.stndata
climate_daily_MB_5062921_2026_P1D.csv,5062921,THOMPSON A,-97.86,55.8,365,365,365,109,109,105,0,38,0,GOOD,,transformed/good/2026_CAE05062921.stndata
climate_daily_NB_8100467_2026_P1D.csv,8100467,BAS CARAQUET,-64.83,47.8,365,365,365,110,110,120,0,0,0,GOOD,,transformed/good/2026_CAE08100467.stndata
climate_daily_NB_8100468_2026_P1D.csv,8100468,BAS CARAQUET,-64.87,47.8,365,365,365,365,365,345,259,20,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/345),transformed/bad/2026_CAE08100468.stndata
climate_daily_NB_8100506_2026_P1D.csv,8100506,BATHURST A,-65.74,47.63,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE08100506.stndata
climate_daily_NB_8100885_2026_P1D.csv,8100885,CHARLO AUTO,-66.33,47.99,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08100885.stndata
climate_daily_NB_8100989_2026_P1D.csv,8100989,MIRAMICHI RCS,-65.47,47.01,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08100989.stndata
climate_daily_NB_8101201_2026_P1D.csv,8101201,DOAKTOWN AUTO RCS,-66.01,46.59,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE08101201.stndata
climate_daily_NB_8101303_2026_P1D.csv,8101303,EDMUNDSTON,-68.32,47.42,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08101303.stndata
climate_daily_NB_8101505_2026_P1D.csv,8101505,FREDERICTON INTL A,-66.54,45.87,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE08101505.stndata
climate_daily_NB_8101605_2026_P1D.csv,8101605,FREDERICTON CDA CS,-66.61,45.92,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE08101605.stndata
climate_daily_NB_8101746_2026_P1D.csv,8101746,FUNDY PARK (ALMA) CS,-64.95,45.6,365,365,365,106,106,108,0,0,0,GOOD,,transformed/good/2026_CAE08101746.stndata
climate_daily_NB_8101792_2026_P1D.csv,8101792,GAGETOWN A,-66.43,45.83,365,365,365,365,365,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE08101792.stndata
climate_daily_NB_8101925_2026_P1D.csv,8101925,GRAND MANAN SAR CS,-66.8,44.71,365,365,365,108,108,111,0,0,0,GOOD,,transformed/good/2026_CAE08101925.stndata
climate_daily_NB_8102326_2026_P1D.csv,8102326,KOUCHIBOUGUAC,-65.01,46.79,365,365,365,116,116,116,0,0,0,GOOD,,transformed/good/2026_CAE08102326.stndata
climate_daily_NB_8102536_2026_P1D.csv,8102536,MACTAQUAC PROV PARK,-66.9,45.95,365,365,365,365,365,365,143,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE08102536.stndata
